ts,uid,synth_src_ip,src_port,synth_dest_ip,dest_port,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,orig_mac,resp_mac,prefix_src,prefix_dest
1696676839.145803,CVsOev3p1auSNeowTj,192.135.238.2,59996,137.110.0.200,3911,tcp,-,0.000284,0,0,REJ,T,T,0,Sr,1,48,2,80,(empty),-,-,Marine Physical Lab - ..238,UCSD - 137
1696677730.363667,C8fMp215braM5LJAfg,192.135.237.0,65078,192.135.238.6,53,udp,dns,0.000276,38,370,SF,T,T,0,Dd,1,66,2,426,(empty),-,-,Marine Physical Lab - ..237,Marine Physical Lab - ..238
1696677454.51777,CLRE1h2VJFLQxywry5,172.16.1.244,51326,169.228.0.0,7000,tcp,-,4.049175,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,Private network range - 172,UCSD - 169
1696677939.088899,CzrqAI2QEQjKArKEuf,192.135.237.7,14857,192.168.0.50,52454,tcp,-,-,-,-,S0,T,F,0,S,1,52,0,0,(empty),-,-,Marine Physical Lab - ..237,Private network range - 192
1696678112.690048,CKAf4r3KeSKYy2paAe,192.168.0.50,53553,100.64.0.50,53,udp,dns,0.000600,31,180,SF,T,T,0,Dd,1,59,2,236,(empty),-,-,Private network range - 192,CGNAT
1696677127.359865,CIpn2P3nkGMoc1gjNl,137.110.1.244,64742,0.0.1.244,7000,tcp,-,2.008762,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,UCSD - 137,This network
1696677716.444778,CVSprg1kGncWpt2oj9,132.239.0.200,50241,192.135.237.9,80,tcp,http,187.525175,349,1774,SF,T,F,0,ShADadfF,6,673,24,4812,(empty),-,-,UCSD - 132,Marine Physical Lab - ..237
1696678124.473659,Cy8qyg4yGlMrL2y303,100.64.1.244,63902,128.54.0.0,7000,tcp,-,4.048525,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,CGNAT,UCSD - 128
1696678126.298622,CAEmODO1aFdUYDIoe,10.0.0.50,4452,128.54.1.244,2000,tcp,-,10.010704,109,0,RSTO,T,F,0,ShADaR,4,281,4,184,(empty),-,-,Private network range,UCSD - 128
1696676578.05866,C4gltGZFC9IayfMCi,0.0.0.200,58875,137.110.0.50,53,udp,dns,0.000278,45,488,SF,T,T,0,Dd,1,73,2,544,(empty),-,-,This network,UCSD - 137
1696676652.843862,C0TeOytVw05sOAZX2,128.54.0.0,50295,127.0.1.244,7000,tcp,-,2.017573,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,UCSD - 128,Loopback
1696676490.60685,CT2iAPTo8bFc6Ompb,0.0.1.244,59367,10.0.0.50,7000,tcp,-,4.086269,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,This network,Private network range
1696677738.922351,CPf0wU2Mud9WCGkUre,0.0.1.244,56207,137.110.1.244,53,udp,dns,0.119782,274,548,SF,T,T,0,Dd,2,330,4,660,(empty),-,-,This network,UCSD - 137
1696676967.723953,CMnZly4NdgcyIEhhj9,128.54.0.50,53979,10.0.0.200,7000,tcp,-,2.010316,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,UCSD - 128,Private network range
1696676740.667792,CoNCLB4FubINW2lic8,100.64.1.244,6398,127.0.1.244,5563,tcp,-,0.819233,68,302,SF,T,F,0,ShADadFf,5,280,14,1212,(empty),-,-,CGNAT,Loopback
1696677587.700792,CzDdZl31c7N8ru7tt5,169.228.0.200,63871,127.0.0.0,7000,tcp,-,2.008379,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,UCSD - 169,Loopback
1696677463.284786,CyNyDTLPtxZtlpfic,132.239.0.50,56469,192.168.1.244,53,udp,dns,0.000300,28,552,SF,T,T,0,Dd,1,56,2,608,(empty),-,-,UCSD - 132,Private network range - 192
1696677079.547671,CaJtbf25ZjikLgjoVc,0.0.0.0,65141,172.16.0.200,7000,tcp,-,4.017395,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,This network,Private network range - 172
1696677447.128842,CgcQc53rBFNQRvoHZ6,169.228.0.50,427,172.16.0.50,61770,udp,-,0.023661,2096,0,S0,T,T,0,D,4,2208,0,0,(empty),-,-,UCSD - 169,Private network range - 172
1696676443.616365,CDbqJZ3hydGY2syo3b,100.64.0.200,51507,127.0.0.0,7000,tcp,-,2.024203,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,CGNAT,Loopback
1696677743.658758,CBXIne2OEJZMXw6Zid,10.0.1.244,59452,100.64.1.244,53,udp,dns,0.033776,40,282,SF,T,T,0,Dd,1,68,2,338,(empty),-,-,Private network range,CGNAT
1696676642.211723,CxqlpO1IFCS59BLwk6,169.228.0.0,55646,0.0.0.200,7000,tcp,-,4.049185,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,UCSD - 169,This network
1696677844.639842,CxFQMA2SmFk2LNmu45,192.168.0.0,60857,128.54.1.244,7000,tcp,-,2.017659,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,Private network range - 192,UCSD - 128
1696678034.94878,CI5STJ366pKkeb2Og2,128.54.0.0,58812,192.168.0.50,443,tcp,ssl,69.890875,10223,7841,RSTO,T,F,0,ShADdaR,21,11075,30,16906,(empty),-,-,UCSD - 128,Private network range - 192
1696677880.780072,CMZCVL4z65PyDuUYc,172.16.0.200,63736,192.135.238.5,7000,tcp,-,2.008442,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,Private network range - 172,Marine Physical Lab - ..238
1696677156.794255,CWiPyC2N3LYPrnmDA4,192.135.238.3,56255,169.228.0.200,443,tcp,ssl,0.267767,1533,5724,SF,T,F,0,ShADadFf,23,2477,40,13072,(empty),-,-,Marine Physical Lab - ..238,UCSD - 169
1696676905.751717,C6yqGA3Pb8TRB43gMl,192.168.1.244,61663,172.16.0.0,7000,tcp,-,4.028193,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,Private network range - 192,Private network range - 172
1696677547.469426,CjvGWG3ftmsIoeFKb8,132.239.0.200,52652,192.168.0.50,53,udp,dns,0.000768,126,80,SF,T,T,0,Dd,1,154,2,136,(empty),-,-,UCSD - 132,Private network range - 192
1696676894.640362,C7QAtqYydlTGoSKGb,192.168.0.200,57026,100.64.0.0,7000,tcp,-,4.068836,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,Private network range - 192,CGNAT
1696677968.940703,CSm7Qk3ThUFwapkxSh,100.64.0.0,61455,192.168.0.50,7000,tcp,-,2.006809,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,CGNAT,Private network range - 192
1696677383.721564,CFSiT22Uxeum5vwIgl,192.135.238.6,51250,192.168.0.200,7000,tcp,-,2.017197,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,Marine Physical Lab - ..238,Private network range - 192
1696677614.224891,ChMEog11uXRn4WlX9i,127.0.0.50,55545,100.64.0.50,53,udp,dns,0.000438,33,586,SF,T,T,0,Dd,1,61,2,642,(empty),-,-,Loopback,CGNAT
1696676897.148712,CChCLv3mzKeIWqiH6c,169.228.1.244,60435,192.168.0.50,7000,tcp,-,2.012043,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,UCSD - 169,Private network range - 192
1696677115.593244,CAMMDTbBm72HmEoX9,192.168.0.200,58631,10.0.1.244,53,udp,dns,0.000179,33,166,SF,T,T,0,Dd,1,61,2,222,(empty),-,-,Private network range - 192,Private network range
1696677196.194505,CUyG0BV83unntdvog,192.135.238.4,13930,192.135.238.10,30066,tcp,-,-,-,-,S0,T,F,0,S,1,52,0,0,(empty),-,-,Marine Physical Lab - ..238,Marine Physical Lab - ..238
1696677486.026777,ChIWoq39GlBPTgcJQf,128.54.0.0,56352,192.168.0.50,7000,tcp,-,4.060968,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,UCSD - 128,Private network range - 192
1696677164.194439,CRydQC2L0dx7SnBGH2,127.0.0.200,62226,0.0.0.200,7000,tcp,-,2.021178,0,0,S0,T,T,0,S,6,384,0,0,(empty),-,-,Loopback,This network
1696677149.270253,CzqPGB2InFYlzJEQH,192.135.238.1,61894,128.54.0.50,7000,tcp,-,2.009705,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,Marine Physical Lab - ..238,UCSD - 128
1696677602.681315,CNJpvKCPhs71UF1Ii,192.168.0.50,8292,128.54.0.200,57348,tcp,-,0.258523,0,0,REJ,T,F,0,Sr,1,52,2,80,(empty),-,-,Private network range - 192,UCSD - 128
1696676947.925135,CLQ46N3Bv3CyhE3cli,127.0.0.50,9746,169.228.0.50,43656,tcp,-,0.300355,68,0,SF,T,F,0,ShADfFa,5,280,6,264,(empty),-,-,Loopback,UCSD - 169
1696677207.423941,CZZeVOrP7HNjSNYhl,192.135.237.3,49988,132.239.0.0,7000,tcp,-,2.011880,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,Marine Physical Lab - ..237,UCSD - 132
1696677589.690184,CiYuO04mgleVRN2b6j,169.228.0.50,53181,128.54.1.244,7000,tcp,-,2.023775,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,UCSD - 169,UCSD - 128
1696677902.084153,CkjvpX3hjHAENCM0P6,169.228.1.244,63237,0.0.0.200,7000,tcp,-,2.019320,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,UCSD - 169,This network
1696678149.357316,ChicWm3w97z8rCD1ai,192.135.237.10,49425,192.135.237.6,7000,tcp,-,4.330213,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,Marine Physical Lab - ..237,Marine Physical Lab - ..237
1696677196.855459,CUxGgb2NdSRCATKvoc,132.239.0.0,35035,192.135.237.5,53,udp,dns,0.000223,38,240,SF,T,T,0,Dd,1,66,2,296,(empty),-,-,UCSD - 132,Marine Physical Lab - ..237
1696676405.020475,CCHXe03oE8ytWatbBf,10.0.0.0,62470,172.16.1.244,53,udp,dns,0.000205,35,398,SF,T,T,0,Dd,1,63,2,454,(empty),-,-,Private network range,Private network range - 172
1696677919.404265,C1dEYk4BjK8WkhTCuf,192.135.237.3,35498,127.0.1.244,443,tcp,-,-,-,-,SH,T,F,0,F,1,83,0,0,(empty),-,-,Marine Physical Lab - ..237,Loopback
1696676665.728404,CipzRd3M9GgVqyuxg,132.239.1.244,56651,128.54.0.50,7000,tcp,-,4.136765,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,UCSD - 132,UCSD - 128
1696676462.203894,CkB1Jr3pwPW0t8Dh5a,127.0.0.0,51923,192.135.238.6,7000,tcp,-,4.042554,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,Loopback,Marine Physical Lab - ..238
1696678011.063914,CHT9um4iOEcxIqPrZd,132.239.0.50,58152,192.135.237.0,53,udp,dns,0.000169,34,168,SF,T,T,0,Dd,1,62,2,224,(empty),-,-,UCSD - 132,Marine Physical Lab - ..237
1696677124.064562,CMQVux4acQrhB82OYf,100.64.0.0,60938,137.110.0.0,53,udp,dns,0.022009,163,868,SF,T,T,0,Dd,3,247,6,1036,(empty),-,-,CGNAT,UCSD - 137
1696676440.231428,CAf06N2nPn7xYfUel9,192.135.237.7,52345,0.0.0.200,161,udp,-,0.030274,77,160,SF,T,T,0,Dd,1,105,2,216,(empty),-,-,Marine Physical Lab - ..237,This network
1696677644.182723,CZBvaHp6TdCHi3BMh,137.110.0.50,50102,128.54.1.244,443,tcp,ssl,40.483002,9199,4024,SF,T,F,0,ShADadfFr,26,10563,52,10720,(empty),-,-,UCSD - 137,UCSD - 128
1696677882.78468,CnRoRm2nhGWmbK5mBg,192.135.238.4,53152,100.64.1.244,443,tcp,-,122.117867,0,0,RSTR,T,F,0,ShAr,2,92,4,184,(empty),-,-,Marine Physical Lab - ..238,CGNAT
1696676563.987961,CCkwIl49eInUg9hvcl,100.64.0.0,51424,192.168.0.50,7000,tcp,-,4.034772,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,CGNAT,Private network range - 192
1696676969.776958,CslmHW2FpeE2VpbkDi,192.135.237.3,58642,169.228.0.0,7000,tcp,-,2.003005,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,Marine Physical Lab - ..237,UCSD - 169
1696677060.642645,CDTZ5Z1XhDsPJyluj9,10.0.0.200,50508,10.0.0.0,7000,tcp,-,4.092932,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,Private network range,Private network range
1696677513.608009,CuB3sxa0D27S5YGja,10.0.1.244,53127,192.168.0.50,7000,tcp,-,2.015120,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,Private network range,Private network range - 192
1696678111.135335,C6556V3Nke9aUqZOP2,192.135.238.6,52601,132.239.0.0,7000,tcp,-,2.003783,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,Marine Physical Lab - ..238,UCSD - 132
1696677677.109052,CCzlZf4tnTGbJD1hw5,127.0.1.244,54262,192.135.237.7,443,tcp,ssl,1.963787,4696,4107,SF,T,T,0,ShADadFfRR,18,5604,38,10206,(empty),-,-,Loopback,Marine Physical Lab - ..237
1696677507.547665,CKU4v33Mt59brFnaq7,172.16.1.244,59802,10.0.0.50,53,udp,dns,0.000239,45,224,SF,T,T,0,Dd,1,73,2,280,(empty),-,-,Private network range - 172,Private network range
1696676682.718432,C5jcVq4cTifTVtOg36,132.239.1.244,427,127.0.0.0,64850,udp,-,0.000005,648,0,S0,T,T,0,D,2,704,0,0,(empty),-,-,UCSD - 132,Loopback
1696676829.700306,Cwu81t0hCyq4Gids5,169.228.0.200,61087,169.228.0.50,7000,tcp,-,4.062390,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,UCSD - 169,UCSD - 169
1696676811.984272,CME8fm3xIxvJVcrFh2,172.16.0.200,58473,10.0.0.0,7000,tcp,-,4.032846,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,Private network range - 172,Private network range
1696678187.672545,CrRuBA4hHdQhF3Dhnj,169.228.0.200,57014,128.54.1.244,7000,tcp,-,2.009436,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,UCSD - 169,UCSD - 128
1696677065.962958,CmMcWo4NJ99CDo8Fle,192.135.237.2,64853,192.168.0.0,7000,tcp,-,4.063427,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,Marine Physical Lab - ..237,Private network range - 192
1696677182.344048,C87Grr4DiWU4v2CHYc,100.64.0.200,49649,132.239.0.0,7000,tcp,-,4.046018,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,CGNAT,UCSD - 132
1696678012.940458,CHdIFo2GPLatdkeWua,172.16.1.244,54576,100.64.0.200,7000,tcp,-,2.018634,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,Private network range - 172,CGNAT
1696676784.646105,CeKr8n26VefMbkavj2,137.110.0.50,9978,137.110.0.200,53,udp,dns,0.000177,33,166,SF,T,T,0,Dd,1,61,2,222,(empty),-,-,UCSD - 137,UCSD - 137
1696676927.845971,CmsIRx1ObM8ATSviFb,127.0.1.244,49248,127.0.0.0,7000,tcp,-,4.064554,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,Loopback,Loopback
1696676965.737125,C2fcYT1BhwizifRpRf,172.16.0.50,65505,128.54.0.50,7000,tcp,-,2.003919,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,Private network range - 172,UCSD - 128
1696677744.398034,CBzFpS2j0HbwXzh3Kh,192.135.238.10,51487,132.239.0.0,53,udp,dns,0.000230,37,174,SF,T,T,0,Dd,1,65,2,230,(empty),-,-,Marine Physical Lab - ..238,UCSD - 132
1696677612.05857,CqPiSr1TQKfGrzff82,192.135.237.5,62550,127.0.0.0,7000,tcp,-,2.033439,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,Marine Physical Lab - ..237,Loopback
1696676886.846156,Cv6uRS3THpkaV2n1Oh,192.135.237.8,8842,192.168.1.244,26615,tcp,-,2.657969,68,290,SF,T,F,0,ShADadFf,5,280,10,1004,(empty),-,-,Marine Physical Lab - ..237,Private network range - 192
1696676754.632725,CuSnHf1Wl5oJvXwPP8,192.135.238.7,54957,137.110.0.0,7000,tcp,-,4.010316,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,Marine Physical Lab - ..238,UCSD - 137
1696676959.19554,CZLaHI1uGwRVj3LUk9,0.0.0.200,56633,192.135.238.3,53,udp,dns,0.000656,38,180,SF,T,T,0,Dd,1,66,2,236,(empty),-,-,This network,Marine Physical Lab - ..238
1696677528.009373,C75ZwpztK21Y2sBx5,127.0.0.200,56047,132.239.0.50,88,tcp,-,0.004817,1831,109,RSTR,T,T,0,ShADadFr,5,2043,10,642,(empty),-,-,Loopback,UCSD - 132
1696677340.659243,CfxS4X7xGnbIAPeOk,169.228.0.200,54242,127.0.0.50,7000,tcp,-,4.074818,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,UCSD - 169,Loopback
1696676756.608795,CFJpMt1qTQ0zupVLO3,192.168.0.50,57130,172.16.0.200,53,udp,dns,0.000242,32,592,SF,T,T,0,Dd,1,60,2,648,(empty),-,-,Private network range - 192,Private network range - 172
1696676458.352323,CJ2SJUD0jBtERkOJk,128.54.0.50,9438,169.228.0.50,30500,tcp,-,1.921443,318,343,SF,T,F,0,ShADadFf,7,610,16,1350,(empty),-,-,UCSD - 128,UCSD - 169
1696677221.852895,CiCX6T29NClAmL10c7,192.168.1.244,14736,127.0.0.50,6881,tcp,-,0.150827,0,0,REJ,T,F,0,Sr,1,52,2,80,(empty),-,-,Private network range - 192,Loopback
1696677009.694232,CDwNwfnI2lXfntsi3,192.135.238.6,63973,169.228.0.200,7000,tcp,-,4.057736,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,Marine Physical Lab - ..238,UCSD - 169
1696677863.276942,CoKSp34IQUD5fO5oYj,192.135.237.2,62780,127.0.0.200,53,udp,dns,0.000238,38,180,SF,T,T,0,Dd,1,66,2,236,(empty),-,-,Marine Physical Lab - ..237,Loopback
1696676792.707138,CAQlYB2rcg2SiQMyLl,192.168.0.50,58457,10.0.1.244,443,tcp,-,-,-,-,S0,T,T,0,S,1,52,0,0,(empty),-,-,Private network range - 192,Private network range
1696676645.986296,C5AVVd10Kj5gN5wTLg,137.110.0.200,56293,127.0.0.50,7000,tcp,-,4.166771,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,UCSD - 137,Loopback
1696677194.382087,CR7vrR2EogZ6GxeY1,192.168.0.50,53493,172.16.0.200,53,udp,dns,0.001316,43,498,SF,T,T,0,Dd,1,71,2,554,(empty),-,-,Private network range - 192,Private network range - 172
1696677804.715496,CwmalI3OyPRvKSgoAh,132.239.0.0,60211,192.135.238.7,7000,tcp,-,2.027460,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,UCSD - 132,Marine Physical Lab - ..238
1696677816.980175,Cd5LOJ3xlL1QoPvNIg,169.228.0.200,63721,192.135.237.2,53,udp,dns,0.000453,35,398,SF,T,T,0,Dd,1,63,2,454,(empty),-,-,UCSD - 169,Marine Physical Lab - ..237
1696676911.862666,Chi6oj4ST1lyCuEEhc,137.110.1.244,51097,172.16.0.200,53,udp,dns,0.008571,35,792,SF,T,T,0,Dd,1,63,2,848,(empty),-,-,UCSD - 137,Private network range - 172
1696676439.687991,CptBfN3ytqcjAU4iMk,0.0.0.0,65493,127.0.0.50,7000,tcp,-,2.007805,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,This network,Loopback
1696676472.214747,C6N3L61p9g4L66syS6,132.239.0.0,52087,128.54.0.0,7000,tcp,-,4.074186,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,UCSD - 132,UCSD - 128
1696678097.687484,CV0hmb4gTGmV0OXmQa,192.135.237.4,55414,169.228.0.50,7000,tcp,-,2.008730,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,Marine Physical Lab - ..237,UCSD - 169
1696677785.3696,CvSZE34UESwCMEAl9a,172.16.0.50,62203,128.54.0.50,53,udp,dns,0.000276,35,612,SF,T,T,0,Dd,1,63,2,668,(empty),-,-,Private network range - 172,UCSD - 128
1696676822.483375,C3r6mh1sGq3IqH6mge,169.228.0.200,59975,132.239.0.50,7000,tcp,-,4.172576,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,UCSD - 169,UCSD - 132
1696677857.617512,CasAQi2C8aMYCFXRuc,192.135.238.7,51636,172.16.0.50,7000,tcp,-,2.007149,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,Marine Physical Lab - ..238,Private network range - 172
1696676696.292156,C1PWQkWgUh4Fiq0ce,192.135.237.0,63715,128.54.0.200,443,tcp,-,3.017708,0,0,S0,T,F,0,S,3,156,0,0,(empty),-,-,Marine Physical Lab - ..237,UCSD - 128
1696676627.249957,C77DRs41hAvvRw9AU7,10.0.0.0,55348,137.110.0.50,7000,tcp,-,2.003491,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,Private network range,UCSD - 137
1696677173.002351,CFgDy035xBXKUvaUVb,100.64.0.50,54032,192.168.0.50,443,tcp,-,3.028379,0,0,S0,T,T,0,S,3,156,0,0,(empty),-,-,CGNAT,Private network range - 192
1696676415.801119,CfJrsr19XGAxziyuQh,192.135.238.8,52875,172.16.0.200,7000,tcp,-,4.036568,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,Marine Physical Lab - ..238,Private network range - 172
1696676949.728487,CC9vyHhd7VcfcUoj,137.110.1.244,58088,10.0.0.200,7000,tcp,-,2.002374,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,UCSD - 137,Private network range
1696678192.385288,CKlIF54gc2FRuKV9Tk,10.0.0.0,55279,128.54.0.200,7000,tcp,-,4.057466,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,Private network range,UCSD - 128
1696676463.052013,CoLrGz3NkS6Ltg14Q3,172.16.0.200,58138,137.110.0.0,53,udp,dns,0.119515,360,168,SF,T,T,0,Dd,2,416,4,280,(empty),-,-,Private network range - 172,UCSD - 137
1696677729.430633,CsygDt1IYU6tMAj7W9,132.239.0.0,60825,128.54.0.50,7000,tcp,-,4.146316,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,UCSD - 132,UCSD - 128
1696676841.96529,CsBvlZ3sg1mz7ryxR2,132.239.0.200,59129,132.239.0.0,7000,tcp,-,4.047892,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,UCSD - 132,UCSD - 132
1696678019.344515,CmB5Gh2jCHD9MIiws7,192.168.0.50,56486,137.110.0.200,53,udp,dns,0.000914,126,80,SF,T,T,0,Dd,1,154,2,136,(empty),-,-,Private network range - 192,UCSD - 137
1696676942.321237,CHW8IGTZC98yNlb1g,10.0.0.50,61430,192.135.238.1,7000,tcp,-,4.038150,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,Private network range,Marine Physical Lab - ..238
1696677725.328086,C4kR7E4J6SIOibi7s1,128.54.0.50,60560,132.239.1.244,7000,tcp,-,4.036614,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,UCSD - 128,UCSD - 132
1696677345.913236,C9oAnN2tHPukLV259h,192.168.1.244,63655,128.54.0.0,53,udp,dns,0.000286,36,192,SF,T,T,0,Dd,1,64,2,248,(empty),-,-,Private network range - 192,UCSD - 128
1696677586.439132,CCrHza2Ue96kfU7Ta,10.0.0.50,61401,0.0.0.0,6690,tcp,-,0.057594,3680,9598,SF,T,T,0,ShADadFf,23,5671,70,22876,(empty),-,-,Private network range,This network
1696676555.95942,COtVFJ1DV5VoDGhji7,192.135.237.7,55447,100.64.1.244,7000,tcp,-,4.052906,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,Marine Physical Lab - ..237,CGNAT
1696676670.553967,C1uc8h29FRirDoSB16,127.0.0.50,57748,172.16.0.200,53,udp,dns,0.000600,47,212,SF,T,T,0,Dd,1,75,2,268,(empty),-,-,Loopback,Private network range - 172
1696677533.613057,CU4urt4NoNuPLK2jna,10.0.1.244,53580,172.16.1.244,7000,tcp,-,2.014441,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,Private network range,Private network range - 172
1696677564.516947,CzE3mq34BApQajuLWk,132.239.0.0,52880,128.54.0.200,7000,tcp,-,4.049521,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,UCSD - 132,UCSD - 128
1696676851.981896,C1GbR128hss2ZveCOg,128.54.1.244,59288,128.54.0.50,7000,tcp,-,4.066289,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,UCSD - 128,UCSD - 128
1696676893.895857,CXBswh3qFtHjPOL7zb,192.135.237.6,57454,192.135.238.6,443,tcp,-,0.000006,3174,0,SH,T,F,0,DF,3,3330,0,0,(empty),-,-,Marine Physical Lab - ..237,Marine Physical Lab - ..238
1696676545.423991,CVNFrU309i5GqXZLSa,169.228.0.0,62703,128.54.0.0,53,udp,dns,0.000277,43,204,SF,T,T,0,Dd,1,71,2,260,(empty),-,-,UCSD - 169,UCSD - 128
1696677199.042722,C6Etub2pHDoSxhJZLe,192.168.0.50,1165,100.64.0.0,53,udp,dns,0.000228,45,252,SF,T,T,0,Dd,1,73,2,308,(empty),-,-,Private network range - 192,CGNAT
1696677505.689761,CmoJQa48coraFzN6sd,132.239.1.244,59730,192.135.238.9,53,udp,dns,0.000441,35,398,SF,T,T,0,Dd,1,63,2,454,(empty),-,-,UCSD - 132,Marine Physical Lab - ..238
1696676558.996417,CiHNVB2nbQis2gtUwk,137.110.0.200,51127,10.0.1.244,7000,tcp,-,2.003769,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,UCSD - 137,Private network range
1696677920.70165,C8j1tA1FWZR0nf4cfl,0.0.1.244,62096,132.239.0.200,7000,tcp,-,4.063305,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,This network,UCSD - 132
1696677469.502511,C16PCu2DCz2h8BgGCf,0.0.0.50,58091,137.110.1.244,53,udp,dns,0.000773,120,240,SF,T,T,0,Dd,1,148,2,296,(empty),-,-,This network,UCSD - 137
1696677478.719017,CZjPJx2l6DruR7Xft4,137.110.0.50,60130,127.0.1.244,3911,tcp,-,0.004529,0,0,REJ,T,T,0,Sr,1,52,2,80,(empty),-,-,UCSD - 137,Loopback
1696676553.93386,C0CBBu440OGkD9Vi65,132.239.0.50,51086,192.168.1.244,7000,tcp,-,4.053312,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,UCSD - 132,Private network range - 192
1696676772.8987,Cuu70Z2hVJeokQboe7,100.64.0.200,62519,137.110.0.50,7000,tcp,-,2.027396,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,CGNAT,UCSD - 137
1696676821.296371,C4gz6S3kNUm1iuOTkd,10.0.0.200,52021,192.135.238.10,53,udp,dns,0.000421,33,586,SF,T,T,0,Dd,1,61,2,642,(empty),-,-,Private network range,Marine Physical Lab - ..238
1696677603.665667,CJZgcy3YXJk4dz2J8,127.0.0.50,36390,100.64.1.244,53,udp,dns,0.000728,42,198,SF,T,T,0,Dd,1,70,2,254,(empty),-,-,Loopback,CGNAT
1696676420.932079,CvXXSt2FcNrjxI4J1f,128.54.0.50,54292,192.168.0.50,53,udp,dns,0.003550,30,972,SF,T,T,0,Dd,1,58,2,1028,(empty),-,-,UCSD - 128,Private network range - 192
1696678044.534166,CKAARUlJKJFEFU9gl,127.0.0.200,62490,128.54.0.200,7000,tcp,-,4.048705,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,Loopback,UCSD - 128
1696676529.004126,CTWxm8RzwcVLtNGCa,10.0.1.244,65094,172.16.0.200,53,udp,dns,0.089642,82,722,SF,T,T,0,Dd,1,110,2,778,(empty),-,-,Private network range,Private network range - 172
